r12	trace=Off	tut=None	recv=Bottom	from=Support	chat=EarlyPlan	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Bottom	from=Support	chat=ReadySignal	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Bottom	from=Support	chat=ReadySignal	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Start	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Start	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Mia	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Mia	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=JungleCheck	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=JungleCheck	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Battle	mis=false	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Battle	mis=true	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Top	chat=BattleDive	mis=false	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Top	chat=BattleDive	mis=true	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Top	chat=BattleLine	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=BattleLine	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=BattleHelp	mis=false	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Top	chat=BattleHelp	mis=true	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Top	chat=BattleStop	mis=false	ok=true	ndiff=2	trace_len=0	ult530=0	ff[]	diff=0xf8..0xf9,0x100..0x106
r12	trace=Off	tut=None	recv=Support	from=Top	chat=BattleStop	mis=true	ok=true	ndiff=2	trace_len=0	ult530=0	ff[]	diff=0xf8..0xf9,0x100..0x106
r12	trace=Off	tut=None	recv=Support	from=Top	chat=GankRequest	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=GankRequest	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=CoverLine	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=CoverLine	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=GankLineCover	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=GankLineCover	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=HideLine	mis=false	ok=true	ndiff=2	trace_len=0	ult530=0	ff[]	diff=0x2b8..0x2b9,0x2c0..0x2c1
r12	trace=Off	tut=None	recv=Support	from=Top	chat=HideLine	mis=true	ok=true	ndiff=2	trace_len=0	ult530=0	ff[]	diff=0x2b8..0x2b9,0x2c0..0x2c1
r12	trace=Off	tut=None	recv=Support	from=Top	chat=LineCover	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=LineCover	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=DefenseLine	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=DefenseLine	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Ok	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Ok	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Reject	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Reject	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Cancel	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Cancel	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=CounterJungle	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=CounterJungle	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Lead	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Lead	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Split	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Split	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Press	mis=false	ok=true	ndiff=4	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Press	mis=true	ok=true	ndiff=4	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Repair	mis=false	ok=true	ndiff=6	trace_len=0	ult530=0	ff[]	diff=0x517..0x518,0x5e8..0x5e9,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9,0x1610..0x1611
r12	trace=Off	tut=None	recv=Support	from=Top	chat=Repair	mis=true	ok=true	ndiff=6	trace_len=0	ult530=0	ff[]	diff=0x517..0x518,0x5e8..0x5e9,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9,0x1610..0x1611
r12	trace=Off	tut=None	recv=Support	from=Top	chat=SerpenPrepare	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=SerpenPrepare	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=MorgardPrepare	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=MorgardPrepare	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=AttackNexus	mis=false	ok=true	ndiff=6	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x5e8..0x5e9,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9,0x1610..0x1611
r12	trace=Off	tut=None	recv=Support	from=Top	chat=AttackNexus	mis=true	ok=true	ndiff=6	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x5e8..0x5e9,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9,0x1610..0x1611
r12	trace=Off	tut=None	recv=Support	from=Top	chat=DefenseNexus	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=DefenseNexus	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=GankDive	mis=false	ok=true	ndiff=4	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9
r12	trace=Off	tut=None	recv=Support	from=Top	chat=GankDive	mis=true	ok=true	ndiff=4	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9
r12	trace=Off	tut=None	recv=Support	from=Top	chat=PressTower	mis=false	ok=true	ndiff=6	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x5e8..0x5e9,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9,0x1610..0x1611
r12	trace=Off	tut=None	recv=Support	from=Top	chat=PressTower	mis=true	ok=true	ndiff=6	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x5e8..0x5e9,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9,0x1610..0x1611
r12	trace=Off	tut=None	recv=Support	from=Top	chat=ComebackPick	mis=false	ok=true	ndiff=1	trace_len=0	ult530=0	ff[]	diff=0x517..0x519
r12	trace=Off	tut=None	recv=Support	from=Top	chat=ComebackPick	mis=true	ok=true	ndiff=1	trace_len=0	ult530=0	ff[]	diff=0x517..0x519
r12	trace=Off	tut=None	recv=Support	from=Top	chat=PlayCall	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=PlayCall	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=GankPlan	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=GankPlan	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=EarlyPlan	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=EarlyPlan	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=ReadySignal	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Top	chat=ReadySignal	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Start	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Start	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Mia	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Mia	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=JungleCheck	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=JungleCheck	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Battle	mis=false	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Battle	mis=true	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=BattleDive	mis=false	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=BattleDive	mis=true	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=BattleLine	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=BattleLine	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=BattleHelp	mis=false	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=BattleHelp	mis=true	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=BattleStop	mis=false	ok=true	ndiff=2	trace_len=0	ult530=0	ff[]	diff=0x108..0x109,0x110..0x116
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=BattleStop	mis=true	ok=true	ndiff=2	trace_len=0	ult530=0	ff[]	diff=0x108..0x109,0x110..0x116
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=GankRequest	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=GankRequest	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=CoverLine	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=CoverLine	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=GankLineCover	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=GankLineCover	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=HideLine	mis=false	ok=true	ndiff=1	trace_len=0	ult530=0	ff[]	diff=0x2d0..0x2d1
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=HideLine	mis=true	ok=true	ndiff=1	trace_len=0	ult530=0	ff[]	diff=0x2d0..0x2d1
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=LineCover	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=LineCover	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=DefenseLine	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=DefenseLine	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Ok	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Ok	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Reject	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Reject	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Cancel	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Cancel	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=CounterJungle	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=CounterJungle	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Lead	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Lead	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Split	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Split	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Press	mis=false	ok=true	ndiff=4	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Press	mis=true	ok=true	ndiff=4	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Repair	mis=false	ok=true	ndiff=6	trace_len=0	ult530=0	ff[]	diff=0x517..0x518,0x5e8..0x5e9,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9,0x1610..0x1611
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=Repair	mis=true	ok=true	ndiff=6	trace_len=0	ult530=0	ff[]	diff=0x517..0x518,0x5e8..0x5e9,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9,0x1610..0x1611
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=SerpenPrepare	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=SerpenPrepare	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=MorgardPrepare	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=MorgardPrepare	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=AttackNexus	mis=false	ok=true	ndiff=6	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x5e8..0x5e9,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9,0x1610..0x1611
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=AttackNexus	mis=true	ok=true	ndiff=6	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x5e8..0x5e9,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9,0x1610..0x1611
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=DefenseNexus	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=DefenseNexus	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=GankDive	mis=false	ok=true	ndiff=4	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=GankDive	mis=true	ok=true	ndiff=4	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=PressTower	mis=false	ok=true	ndiff=6	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x5e8..0x5e9,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9,0x1610..0x1611
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=PressTower	mis=true	ok=true	ndiff=6	trace_len=0	ult530=0	ff[]	diff=0x517..0x519,0x5e8..0x5e9,0x7c8..0x7c9,0x7d0..0x7d6,0x7d8..0x7d9,0x1610..0x1611
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=ComebackPick	mis=false	ok=true	ndiff=1	trace_len=0	ult530=0	ff[]	diff=0x517..0x519
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=ComebackPick	mis=true	ok=true	ndiff=1	trace_len=0	ult530=0	ff[]	diff=0x517..0x519
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=PlayCall	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=PlayCall	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=GankPlan	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=GankPlan	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=EarlyPlan	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=EarlyPlan	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=ReadySignal	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Jungle	chat=ReadySignal	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=Start	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=Start	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=Mia	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=Mia	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=JungleCheck	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=JungleCheck	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=Battle	mis=false	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=Battle	mis=true	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=BattleDive	mis=false	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=BattleDive	mis=true	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=BattleLine	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=BattleLine	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=BattleHelp	mis=false	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=BattleHelp	mis=true	ok=true	ndiff=2	trace_len=0	ult530=0	ff[recv=1,too_far=1]	diff=0x15b8..0x15b9,0x15d8..0x15d9
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=BattleStop	mis=false	ok=true	ndiff=2	trace_len=0	ult530=0	ff[]	diff=0x118..0x119,0x120..0x126
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=BattleStop	mis=true	ok=true	ndiff=2	trace_len=0	ult530=0	ff[]	diff=0x118..0x119,0x120..0x126
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=GankRequest	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=GankRequest	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=CoverLine	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=CoverLine	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=GankLineCover	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=GankLineCover	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=HideLine	mis=false	ok=true	ndiff=1	trace_len=0	ult530=0	ff[]	diff=0x2e0..0x2e1
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=HideLine	mis=true	ok=true	ndiff=1	trace_len=0	ult530=0	ff[]	diff=0x2e0..0x2e1
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=LineCover	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=LineCover	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=DefenseLine	mis=false	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
r12	trace=Off	tut=None	recv=Support	from=Mid	chat=DefenseLine	mis=true	ok=true	ndiff=0	trace_len=0	ult530=0	ff[]	diff=
